"sgdid" "type" "qual" "name" "gene" "alias" "parent" "sgdid2" "chrom" "start" "end" "strand" "genpos" "cver" "sver" "desc"
"9671" "S000000449" "ORF" "Verified" "YBR245C" "ISW1" "chromatin-remodeling ATPase ISW1|SGN2" "chromosome 2" "L000004447" "2" 711539 708150 "C" NA "2011-02-03" "1997-01-28" "ATPase subunit of imitation-switch (ISWI) class chromatin remodelers; with Ioc3p forms Isw1a complex involved in repression of transcription initiation; with Ioc2p and Ioc4p forms Isw1b complex involved in regulation of transcription elongation; Isw1b recruited to ORFs by H3K36 methylation and acts with Chd1p to prevent trans-histone exchange over coding regions; Isw1p import into nucleus depends on C-terminal bipartite nuclear targeting signal KRIR X19 KKAK"
"9766" "S000000493" "ORF" "Verified" "YBR289W" "SNF5" "TYE4|SWI10|HAF4" "chromosome 2" "L000001948" "2" 779667 782384 "W" NA "2011-02-03" "1997-01-28|2011-02-03" "Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf6p; relocates to the cytosol under hypoxic conditions"
"10085" "S000006439" "ORF" "Verified" "YCR020W-B" "HTL1" "" "chromosome 3" "L000004545" "3" 155320 155556 "W" NA "2011-02-03" "1999-07-17" "Component of the RSC chromatin remodeling complex; RSC functions in transcriptional regulation and elongation, chromosome stability, and establishing sister chromatid cohesion; involved in telomere maintenance"
"10183" "S000000648" "ORF" "Verified" "YCR052W" "RSC6" "" "chromosome 3" "L000003151" "3" 214994 216445 "W" NA "2011-02-03" "1997-01-28" "Component of the RSC chromatin remodeling complex; essential for mitotic growth; RSC6 has a paralog, SNF12, that arose from the whole genome duplication"
"10919" "S000002160" "ORF" "Verified" "YDL002C" "NHP10" "HMO2" "chromosome 4" "L000002765" "4" 447578 446967 "C" NA "2011-02-03" "1996-07-31" "Non-essential INO80 chromatin remodeling complex subunit; preferentially binds DNA ends, protecting them from exonucleatic cleavage; deletion affects telomere maintenance via recombination; related to mammalian high mobility group proteins"
"11121" "S000002480" "ORF" "Verified" "YDR073W" "SNF11" "" "chromosome 4" "L000003167" "4" 592439 592948 "W" NA "2011-02-03" "1996-07-31" "Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; interacts with a highly conserved 40-residue sequence of Snf2p; relocates to the cytosol under hypoxic conditions"
"11411" "S000002598" "ORF" "Verified" "YDR190C" "RVB1" "RuvB family ATP-dependent DNA helicase pontin|TIP49|TIH1|TIP49A" "chromosome 4" "S000007843" "4" 841995 840604 "C" NA "2011-02-03" "1996-07-31" "ATP-dependent DNA helicase, also known as pontin; member of the AAA+ and RuvB-like protein families; similar to Rvb2p; conserved component of multiple complexes including the INO80 complex, the Swr1 complex, and the R2TP complex (Rvb1-Rvb2-Tah1-Pih1); involved in multiple processes such as chromatin remodeling, box C/D snoRNP assembly, and RNA polymerase II assembly"
"11447" "S000002615" "ORF" "Verified" "YDR207C" "UME6" "DNA-binding transcriptional regulator UME6|RIM16|NIM2|CAR80" "chromosome 4" "L000002426" "4" 867522 865012 "C" NA "2011-02-03" "1996-07-31" "Rpd3L histone deacetylase complex subunit; key transcriptional regulator of early meiotic genes; involved in chromatin remodeling and transcriptional repression via DNA looping; binds URS1 upstream regulatory sequence, represses transcription by recruiting conserved histone deacetylase Rpd3p (through co-repressor Sin3p) and chromatin-remodeling factor Isw2p; couples metabolic responses to nutritional cues with initiation and progression of meiosis, forms compl"
"11702" "S000002711" "ORF" "Verified" "YDR303C" "RSC3" "" "chromosome 4" "" "4" 1071386 1068729 "C" NA "2011-02-03" "1996-07-31" "Component of the RSC chromatin remodeling complex; essential gene required for maintenance of proper ploidy and regulation of ribosomal protein genes and the cell wall/stress response; RSC3 has a paralog, RSC30, that arose from the whole genome duplication"
"12420" "S000000770" "ORF" "Verified" "YEL044W" "IES6" "" "chromosome 5" "" "5" 69757 70257 "W" NA "1996-07-31" "1996-07-31" "Component of the INO80 chromatin remodeling complex; critical for INO80 function; involved in regulation of chromosome segregation and maintenance of normal centromeric chromatin structure; human ortholog INO80C is a member of the human INO80 complex; implicated in DNA repair based on genetic interactions with RAD52 epistasis genes"
"12837" "S000000894" "ORF" "Verified" "YER092W" "IES5" "" "chromosome 5" "" "5" 342855 343232 "W" NA "2011-02-03" "1996-07-31" "Non-essential INO80 chromatin remodeling complex subunit; deletion affects telomere maintenance via recombination"
"13197" "S000001845" "ORF" "Verified" "YFL049W" "SWP82" "" "chromosome 6" "" "6" 36803 38674 "W" NA "1996-07-31" "1996-07-31" "Member of the SWI/SNF chromatin remodeling complex; has an as yet unidentified role in the complex; has identifiable counterparts in closely related yeast species; abundantly expressed in many growth conditions; paralog of Npl6p; relocates to the cytosol under hypoxic conditions"
"13302" "S000001881" "ORF" "Verified" "YFL013C" "IES1" "" "chromosome 6" "" "6" 109930 107852 "C" NA "2011-02-03" "1996-07-31" "Subunit of the INO80 chromatin remodeling complex; relocalizes to the cytosol in response to hypoxia"
"13486" "S000001933" "ORF" "Verified" "YFR037C" "RSC8" "SWH3" "chromosome 6" "L000003458|L000003393" "6" 229186 227513 "C" NA "2011-02-03" "1996-07-31" "Component of the RSC chromatin remodeling complex; essential for viability and mitotic growth; homolog of SWI/SNF subunit Swi3p, but unlike Swi3p, does not activate transcription of reporters"
"13588" "S000003213" "ORF" "Verified" "YGL244W" "RTF1" "CSL3" "chromosome 7" "L000001782" "7" 41498 43174 "W" NA "1999-07-17" "1999-07-17|1996-07-31" "Subunit of RNAPII-associated chromatin remodeling Paf1 complex; regulates gene expression by directing cotranscriptional histone modification, influences transcription and chromatin structure through several independent functional domains; directly or indirectly regulates DNA-binding properties of Spt15p and relative activities of different TATA elements; involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay"
"13827" "S000003118" "ORF" "Verified" "YGL150C" "INO80" "chromatin-remodeling ATPase INO80" "chromosome 7" "L000004543" "7" 225573 221104 "C" NA "2011-02-03" "1996-07-31" "ATPase and nucleosome spacing factor; subunit of complex containing actin and actin-related proteins that has chromatin remodeling activity and 3' to 5' DNA helicase activity in vitro; promotes nucleosome shifts in the 3 prime direction; has a role in modulating stress gene transcription"
"13863" "S000003101" "ORF" "Verified" "YGL133W" "ITC1" "" "chromosome 7" "" "7" 257707 261501 "W" NA "2011-02-03" "1996-07-31" "Subunit of ATP-dependent Isw2p-Itc1p chromatin remodeling complex; required for repression of a-specific genes, repression of early meiotic genes during mitotic growth, and repression of INO1; similar to mammalian Acf1p, the regulatory subunit of the mammalian ATP-utilizing chromatin assembly and modifying factor (ACF) complex; ITC1 has a paralog, YPL216W, that arose from the whole genome duplication"
"14376" "S000003288" "ORF" "Verified" "YGR056W" "RSC1" "RSC subunit protein RSC1" "chromosome 7" "L000004024" "7" 601661 604447 "W" NA "2011-02-03" "1996-07-31" "Component of the RSC chromatin remodeling complex; required for expression of mid-late sporulation-specific genes; contains two essential bromodomains, a bromo-adjacent homology (BAH) domain, and an AT hook; RSC1 has a paralog, RSC2, that arose from the whole genome duplication"
"14470" "S000003331" "ORF" "Verified" "YGR099W" "TEL2" "" "chromosome 7" "L000002913" "7" 687899 689965 "W" NA "2011-02-03" "1996-07-31" "Subunit of the ASTRA complex, involved in chromatin remodeling; subunit of the telomere cap complex DNA-binding protein specific to single-stranded yeast telomeric DNA repeats, required for telomere length regulation and telomere position effect; involved in the stability or biogenesis of PIKKs such as TORC1"
"14948" "S000003507" "ORF" "Verified" "YGR275W" "RTT102" "" "chromosome 7" "L000004851" "7" 1043276 1043749 "W" NA "2011-02-03" "2003-09-22|1996-07-31" "Component of both the SWI/SNF and RSC chromatin remodeling complexes; suggested role in chromosome maintenance; possible weak regulator of Ty1 transposition; protein abundance increases in response to DNA replication stress"
"15074" "S000001017" "ORF" "Verified" "YHL025W" "SNF6" "" "chromosome 8" "L000001949" "8" 54851 55849 "W" NA "2011-02-03" "1996-07-31" "Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf5p; relocates to the cytosol under hypoxic conditions"
"15334" "S000001098" "ORF" "Verified" "YHR056C" "RSC30" "" "chromosome 8" "" "8" 217834 215183 "C" NA "2011-02-03" "2004-01-29|1996-07-31|2011-02-03" "Component of the RSC chromatin remodeling complex; non-essential gene required for regulation of ribosomal protein genes and the cell wall/stress response; null mutants are osmosensitive; RSC30 has a paralog, RSC3, that arose from the whole genome duplication"
"15926" "S000001388" "ORF" "Verified" "YIL126W" "STH1" "RSC chromatin remodeling complex ATPase subunit STH1|NPS1" "chromosome 9" "L000002128" "9" 117992 122071 "W" -91 "1994-12-10" "1994-12-10" "ATPase component of the RSC chromatin remodeling complex; required for expression of early meiotic genes; promotes base excision repair in chromatin; essential helicase-related protein homologous to Snf2p"
"1708" "S000001537" "ORF" "Verified" "YKL054C" "DEF1" "DNA damage-responsive RNA polymerase-degradation factor DEF1|VID31" "chromosome 11" "" "11" 338753 336537 "C" NA "2011-02-03" "1996-07-31" "RNAPII degradation factor; forms a complex with Rad26p in chromatin, enables ubiquitination and proteolysis of RNAPII present in an elongation complex; mutant is deficient in Zip1p loading onto chromosomes during meiosis"
"5134" "S000005160" "ORF" "Verified" "YNL216W" "RAP1" "DNA-binding transcription factor RAP1|TUF1|TBA1|GRF1" "chromosome 14" "L000001581" "14" 241689 244172 "W" -148 "2011-02-03" "1996-07-31" "Essential DNA-binding transcription regulator that binds many loci; involved in transcription activation, repression, chromatin silencing, telomere length maintenance; relocalizes to cytosol under hypoxia; conserved protein with N-terminal BRCT domain, central region with homology to Myb DNA binding domain, and C-terminal Rap1-specific protein-interaction domain (RCT domain); recruits Sir complex to telomeric DNA; present in quiescent cell telomere hyperclusters"
"15338" "S000001100" "ORF" "Verified" "YHR058C" "MED6" "mediator complex subunit MED6" "chromosome 8" "L000003569" "8" 219884 218997 "C" NA "2011-02-03" "1996-07-31" "Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; protein abundance increases in response to DNA replication stress"
"11411.1" "S000002598" "ORF" "Verified" "YDR190C" "RVB1" "RuvB family ATP-dependent DNA helicase pontin|TIP49|TIH1|TIP49A" "chromosome 4" "S000007843" "4" 841995 840604 "C" NA "2011-02-03" "1996-07-31" "ATP-dependent DNA helicase, also known as pontin; member of the AAA+ and RuvB-like protein families; similar to Rvb2p; conserved component of multiple complexes including the INO80 complex, the Swr1 complex, and the R2TP complex (Rvb1-Rvb2-Tah1-Pih1); involved in multiple processes such as chromatin remodeling, box C/D snoRNP assembly, and RNA polymerase II assembly"
"4463" "S000004797" "ORF" "Verified" "YMR185W" "RTP1" "" "chromosome 13" "" "13" 629025 631970 "W" NA "2011-02-03" "1996-07-31" "Protein required for the nuclear import and biogenesis of RNA pol II; conflicting evidence on whether null mutant is viable with elongated buds, or inviable; interacts with Rpb2, Rpb3, Nup116p, Nup100p and components of the R2TP complex (Rvb1p, Rvb2p, Pih1p); similar to human TMCO7 gene"
"2960" "S000004233" "ORF" "Verified" "YLR243W" "GPN3" "putative signal sequence-binding GTPase GPN3" "chromosome 12" "" "12" 624203 625021 "W" NA "2011-02-03" "1996-07-31" "Putative GTPase with a role in biogenesis of RNA pol II and polIII; may be involved in assembly of RNA polymerases II and III and in their transport into the nucleus; may have a role in sister chromatid cohesion; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively; contains a Gly-Pro-Asn motif in the G domain; similar to Npa3p and Gpn2p"
"13009" "S000000950" "ORF" "Verified" "YER148W" "SPT15" "TATA-binding protein|TBP|TBP1|BTF1" "chromosome 5" "L000002037" "5" 465303 466025 "W" 110 "2011-02-03" "1996-07-31" "TATA-binding protein (TBP); general transcription factor that interacts with other factors to form the preinitiation complex at promoters; essential for viability, highly conserved; yeast gene can complement mutations in human homolog TBP"
"1697" "S000001542" "ORF" "Verified" "YKL059C" "MPE1" "cleavage polyadenylation factor subunit MPE1" "chromosome 11" "" "11" 329443 328118 "C" NA "2011-02-03" "1996-07-31" "Essential conserved subunit of CPF cleavage and polyadenylation factor; plays a role in 3' end formation of mRNA via the specific cleavage and polyadenylation of pre-mRNA; contains a ubiquitin-like (UBL) domain, a RNA-binding zinc knuckle motif and a RING finger domain; both the zinc knuckle and RING finger are required for pre-mRNA binding; possible role in ubiquitination of Pap1p; relocalizes to the cytosol in response to hypoxia"
"2442" "S000004061" "ORF" "Verified" "YLR071C" "RGR1" "MED14" "chromosome 12" "L000001629" "12" 278626 275378 "C" 70 "2011-02-03" "1996-07-31" "Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for glucose repression, HO repression, RME1 repression and sporulation"
"2549" "S000004105" "ORF" "Verified" "YLR115W" "CFT2" "cleavage polyadenylation factor subunit CFT2|YDH1" "chromosome 12" "L000003599" "12" 377985 380564 "W" NA "2011-02-03" "1996-07-31" "Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage, polyadenylation and poly(A) site recognition, 43% similarity with the mammalian CPSF-100 protein."
"11514" "S000002636" "ORF" "Verified" "YDR228C" "PCF11" "" "chromosome 4" "L000004116" "4" 923806 921926 "C" NA "2011-02-03" "1996-07-31" "mRNA 3' end processing factor; essential component of cleavage and polyadenylation factor IA (CF IA), involved in pre-mRNA 3' end processing and in transcription termination; binds C-terminal domain of largest subunit of RNA pol II (Rpo21p); required for gene looping; relocalizes to the cytosol in response to hypoxia"
"10643" "S000002273" "ORF" "Verified" "YDL115C" "IWR1" "" "chromosome 4" "" "4" 255126 253995 "C" NA "2007-07-10" "2004-02-23|2007-07-10|1996-07-31|2004-01-23" "RNA polymerase II transport factor, conserved from yeast to humans; also has a role in transporting RNA polymerase III into the nucleus; interacts with most of the RNAP II subunits; nucleo-cytoplasmic shuttling protein; deletion causes hypersensitivity to K1 killer toxin; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress"
"1732" "S000001526" "ORF" "Verified" "YKL043W" "PHD1" "" "chromosome 11" "L000001417" "11" 356748 357848 "W" NA "2011-02-03" "1996-07-31" "Transcriptional activator that enhances pseudohyphal growth; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; regulates expression of FLO11, an adhesin required for pseudohyphal filament formation; similar to StuA, an A. nidulans developmental regulator; potential Cdc28p substrate; PHD1 has a paralog, SOK2, that arose from the whole genome duplication"
"12617" "S000000824" "ORF" "Verified" "YER022W" "SRB4" "MED17" "chromosome 5" "L000002051" "5" 198812 200875 "W" NA "2011-02-03" "1996-07-31" "Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for basal RNA polymerase II transcription; homozygosity of the human MED17 L371P mutation is associated with infantile cerebral and cerebellar atrophy with poor myelination"
"13082.1" "S000000973" "ORF" "Verified" "YER171W" "RAD3" "TFIIH/NER complex ATP-dependent 5'-3' DNA helicase subunit RAD3|REM1" "chromosome 5" "L000001557" "5" 527082 529418 "W" 146 "2011-02-03" "1996-07-31" "5' to 3' DNA helicase; involved in nucleotide excision repair and transcription; subunit of RNA polII initiation factor TFIIH and of Nucleotide Excision Repair Factor 3 (NEF3); homolog of human XPD protein; mutant has aneuploidy tolerance; protein abundance increases in response to DNA replication stress"
"12989" "S000000941" "ORF" "Verified" "YER139C" "RTR1" "RNA polymerase II subunit B1 CTD phosphatase RTR1" "chromosome 5" "" "5" 451243 450563 "C" NA "2011-02-03" "1996-07-31" "CTD phosphatase; dephosphorylates S5-P in the C-terminal domain of Rpo21p; has a cysteine-rich motif required for function and conserved in eukaryotes; shuttles between the nucleus and cytoplasm; RTR1 has a paralog, RTR2, that arose from the whole genome duplication"
"14521" "S000003348" "ORF" "Verified" "YGR116W" "SPT6" "chromatin-remodeling histone chaperone SPT6|SSN20|CRE2" "chromosome 7" "L000002032" "7" 720409 724764 "W" 87.64 "2011-02-03" "1996-07-31" "Nucleosome remodeling protein; functions in various aspects of transcription, chromatin maintenance, and RNA processing; required for the maintenance of chromatin structure during transcription in order to inhibit transcription from promoters within the coding region; required for H3K36 trimethylation but not dimethylation by Set2p"
"3053" "S000004267" "ORF" "Verified" "YLR277C" "YSH1" "cleavage polyadenylation factor subunit YSH1|BRR5" "chromosome 12" "L000003344" "12" 699495 697156 "C" NA "2011-02-03" "1996-07-31" "Endoribonuclease; subunit of the mRNA cleavage and polyadenylation specificity complex; required for 3' processing, splicing, and transcriptional termination of mRNAs and snoRNAs; protein abundance increases in response to DNA replication stress; YSH1 has a paralog, SYC1, that arose from the whole genome duplication"
"11514.1" "S000002636" "ORF" "Verified" "YDR228C" "PCF11" "" "chromosome 4" "L000004116" "4" 923806 921926 "C" NA "2011-02-03" "1996-07-31" "mRNA 3' end processing factor; essential component of cleavage and polyadenylation factor IA (CF IA), involved in pre-mRNA 3' end processing and in transcription termination; binds C-terminal domain of largest subunit of RNA pol II (Rpo21p); required for gene looping; relocalizes to the cytosol in response to hypoxia"
"6165" "S000005411" "ORF" "Verified" "YOL051W" "GAL11" "MED15|ABE1|SPT13|SDS4|RAR3" "chromosome 15" "L000000664" "15" 234940 238185 "W" -53 "2011-02-03" "1996-07-31" "Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; affects transcription by acting as target of activators and repressors; forms part of the tail domain of mediator"
"14152" "S000002993" "ORF" "Verified" "YGL025C" "PGD1" "MED3|HRS1" "chromosome 7" "L000000811|L000001408" "7" 449957 448764 "C" NA "2011-02-03" "2003-09-22|1996-07-31" "Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for basal and activated transcription; direct target of Cyc8p-Tup1p transcriptional corepressor"
"4890" "S000005261" "ORF" "Verified" "YNL317W" "PFS2" "cleavage polyadenylation factor subunit PFS2" "chromosome 14" "" "14" 40619 42016 "W" NA "2011-02-03" "1996-07-31" "Integral subunit of the pre-mRNA CPF complex; the cleavage and polyadenylation factor (CPF) complex plays an essential role in mRNA 3'-end formation by bridging different processing factors and thereby promoting the assembly of the processing complex"
"4140" "S000004665" "ORF" "Verified" "YMR061W" "RNA14" "cleavage polyadenylation factor subunit RNA14" "chromosome 13" "L000001650" "13" 392755 394788 "W" NA "2011-02-03" "1996-07-31" "Component of the cleavage and polyadenylation factor I (CF I); CF 1, composed of the CF 1A complex (Rna14p, Rna15p, Clp1p, Pcf11p) and Hrp1, is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia"
"14091" "S000003012" "ORF" "Verified" "YGL044C" "RNA15" "" "chromosome 7" "L000001651" "7" 417036 416146 "C" NA "2011-02-03" "1996-07-31" "Component of the cleavage and polyadenylation factor I (CF I); CF 1, composed of the CF 1A complex (Rna14p, Rna15p, Clp1p, Pcf11p) and Hrp1, is involved in cleavage and polyadenylation of mRNA 3' ends; interacts with the A-rich polyadenylation signal in complex with Rna14p and Hrp1p; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability"
"6916" "S000005776" "ORF" "Verified" "YOR250C" "CLP1" "cleavage polyadenylation factor subunit CLP1" "chromosome 15" "L000004201" "15" 802307 800970 "C" NA "2011-02-03" "1996-07-31" "Component of the cleavage and polyadenylation factor I (CF I); CF 1, composed of the CF 1A complex (Rna14p, Rna15p, Clp1p, Pcf11p) and Hrp1, is involved in cleavage and polyadenylation of mRNA 3' ends; involved in both the endonucleolyitc cleavage and polyadenylation steps of mRNA 3'-end maturation and in gene looping which affects reinitiation of transcription"
"11514.2" "S000002636" "ORF" "Verified" "YDR228C" "PCF11" "" "chromosome 4" "L000004116" "4" 923806 921926 "C" NA "2011-02-03" "1996-07-31" "mRNA 3' end processing factor; essential component of cleavage and polyadenylation factor IA (CF IA), involved in pre-mRNA 3' end processing and in transcription termination; binds C-terminal domain of largest subunit of RNA pol II (Rpo21p); required for gene looping; relocalizes to the cytosol in response to hypoxia"
"5978" "S000005483" "ORF" "Verified" "YOL123W" "HRP1" "NAB5|NAB4" "chromosome 15" "L000003337|L000003022|L000003015" "15" 87844 89448 "W" NA "2006-01-05" "1996-07-31" "Subunit of cleavage factor I; cleavage factor I is a five-subunit complex required for the cleavage and polyadenylation of pre-mRNA 3' ends; RRM-containing heteronuclear RNA binding protein and hnRNPA/B family member that binds to poly (A) signal sequences; required for genome stability"
"11951" "S000002800" "ORF" "Verified" "YDR392W" "SPT3" "transcriptional regulator SPT3" "chromosome 4" "L000002029" "4" 1258696 1259709 "W" NA "2011-02-03" "1996-07-31" "Subunit of the SAGA and SAGA-like transcriptional regulatory complexes; interacts with Spt15p to activate transcription of some RNA polymerase II-dependent genes, also functions to inhibit transcription at some promoters; relocalizes to the cytosol in response to hypoxia"
"8298.1" "S000006337" "ORF" "Verified" "YPR133C" "SPN1" "IWS1" "chromosome 16" "" "16" 797210 795978 "C" NA "2011-02-03" "1996-07-31" "Protein involved in RNA polymerase II transcription; is constitutively recruited to the CYC1 promoter and is required for recruitment of chromatin remodeling factors for the expression of CYC1 gene; interacts genetically or physically with RNAP II, TBP, TFIIS, and chromatin remodelling factors; central domain highly conserved throughout eukaryotes; mutations confer an Spt- phenotype"
